,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,115,115,zh_020116,a La elasticidad de los plásticos de los diferentes materiales es diferente y las formas de elasticidad no son diferentes b(_1) El experimento T2 recoge el mismo material del material de experimentación para la experimentación (2) se corta el material de experimentación en la misma forma de tamaño y longitud y se realiza el experimento,2,3
1,165,165,zh_020166,(_1) si la longitud del plástico es la misma (2) si la calidad del código de referencia es la misma,2,2
2,135,135,zh_020136,a La elasticidad de los polímeros de plástico varía según el tipo y hace que la elasticidad se mueva Atención al control de la variable Mantener la calidad de la codificación,2,2
3,237,237,zh_020238,a: la elasticidad del plástico B es mejor b:(_1) reemplazar el código de referencia diferente (2) repetir el ensayo varias veces,2,2
4,112,112,zh_020113,a La elasticidad de los diferentes materiales no es la misma b Control de las variables,2,2
5,195,195,zh_020196,(_1) D sólido de plástico bueno,2,0
6,249,249,zh_020250,"Cuanto más se extienda, mejor la elasticidad del polímero.",2,0
7,25,25,zh_020026,Aumentar el peso de los códigos,2,0
8,225,225,zh_020226,"a.La extensión del plástico B es la mejor.Calentar el plástico, aumentar el tiempo de estiramiento y cambiar la resistencia de la estructura del plástico",2,0
9,285,285,zh_020286,"a dos cambios en los datos de los experimentos, los materiales son estables b repetir el experimento con diferentes grados de fuerza",2,0
10,269,269,zh_020270,"Cuanto mayor sea el tiempo, mayor será el volumen de tracción del plástico (_1) seleccione un conjunto para controlar (2) la calidad de la jaula no importa.",2,0
11,264,264,zh_020265,Tomar una muestra de un tipo de plástico y medir su longitud,2,0
12,92,92,zh_020093,"(_1) El plástico A es el más elástico (2) para que el código de la correa permanezca pendiente, para medir su longitud de extensión",2,0
13,235,235,zh_020236,"a.C Elasticidad buena D Elasticidad estable A, B Elasticidad baja (_1) dos veces el código de calidad diferente",2,0
14,251,251,zh_020252,El plástico es extensible.,2,0
15,18,18,zh_020019,Los diferentes tipos de plástico tienen una elasticidad diferente.,2,1
16,60,60,zh_020061,a_1 Conclusión: La elasticidad de los diferentes polímeros no es la misma b2 mejora Colocación de la misma superposición de polímeros Colocación de objetos pesados más pesados Hace que el estiramiento sea más visible,2,1
17,103,103,zh_020104,(_1) Diferencias en la elasticidad de los diferentes plásticos Se pueden producir cambios como la contracción o el alargamiento debido a la acción de la gravedad (2) Se repiten varias veces para cada tipo de plástico Observa su universalidad,2,1
18,208,208,zh_020209,"a: El plástico D es el más elástico, A es el más débil b:(_1) cuando se toman cuatro materiales, se requiere la misma longitud (2) los cuatro materiales se prueban para que la posición en la que se coloca la manta sea diferente.",2,1
