,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,224,224,en_cw_000248,"容器的容量,使用的醋的量,容器被保持的温度。 要挑选,样品的形状和大小。 此外,我可以用所提供的信息重复实验。",1,3
1,265,265,en_cw_000293,样品类型、样品大小约、酸奶类型、容器类型(玻璃或任何其他),1,3
2,200,200,en_cw_000222,第112章,1,0
3,294,294,en_cw_000324,如何确定质量?实验中所提到的样本在哪一部分?,1,0
4,63,63,en_cw_000074,"测试结束时每个产品的视觉,结构和颜色的变化。",1,0
5,44,44,en_cw_000052,您将需要一个尺度来测量每个样品的质量之前和之后。 您还需要蒸水和适当的方法来标记您的容器。,1,0
6,33,33,en_cw_000040,"对于一个不知道这个过程的人来说,这是很难的。 他們應該解釋為什麼每個步驟都說出它所說的。 总的来说,这看起来是对的,但如果我们能够知道他们为什么应用这个程序,这样就能更好地理解。",1,0
7,67,67,en_cw_000078,采取四个样品\n添加醋给他们\n用蒸水冲洗每个样品,1,0
8,232,232,en_cw_000260,样品需要24小时休息的温度是多少?,1,0
9,215,215,en_cw_000238,07 个 阿普尔,1,0
10,199,199,en_cw_000221,"我需要知道酸雨通常是由什么组成的,醋是如何与酸雨相比的,以及所有样品在30分钟后是否完全干燥。 我不认为木材会在这么长时间内干燥。",1,0
11,121,121,en_cw_000138,多少醋.\n 阳光照射或不照射\n 自由空气或不,1,1
12,243,243,en_cw_000271,我需要知道应该注入的酸奶的量。,1,1
13,206,206,en_cw_000228,1.- 容器的温度\n 2.- 容器的压力\n 3.- 酸奶的量,1,1
14,99,99,en_cw_000112,每个材料是如何重量化的? 材料是如何挑选的? 使用的是什么类型的醋?,1,1
15,5,5,en_cw_000006,每位接收者添加的酸奶的毫升 接收者的体积 接收者周围的温度,1,2
16,188,188,en_cw_000210,"我需要有关样品的几何形状的信息;具体的材料类型(我应该使用什么样的木材);我可以使用常见的醋,还是我应该使用特定的品牌?",1,2
17,205,205,en_cw_000227,什么是所需材料的名称?\n \n 应该注入多少酸奶?\n \n 实验的温度应该是多少。,1,2
18,12,12,en_cw_000013,注入容器的醋的测量\n 如何确定质量\n 样品材料需要具有相同的形状和表面面积,1,2
