,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,238,238,de_000239,试验会持续多久? 使用了多少叶子? 使用哪些容器? 容器会关闭吗?,1,3
1,287,287,de_000288,"容器大小,液体量,形状我们样本的大小",1,3
2,268,268,de_000269,"接吻的雨水来自大理石,当金钱以尘埃和流动的接吻的雨水的形式从地面上升起",1,0
3,188,188,de_000189,"每个材料类型需要重复(至少三次),以便获得更准确的结果。 需要对物理材料损失的数据,以便对材料进行预先检查。  需要对实验进行较长时间的评估,以便发现更为明显的效果。",1,0
4,52,52,de_000053,测量试验的量。 试验的干燥时间。 按干燥时间确定重量。,1,0
5,123,123,de_000124,"木材的样本再次需要,因为数字显示了相同的数据材料",1,0
6,175,175,de_000176,材料必须完全干燥。,1,0
7,198,198,de_000199,"重要的是掌握所有元素,并遵循所显示的每一个指示。",1,0
8,151,151,de_000152,"每個測試前和測試後的毫克的準確指示。 使用其他样品,如钢,金属,水泥,玻璃等。 其他时间段是沉重的,例如1小时或1周。",1,0
9,299,299,de_000300,没有 ,1,0
10,190,190,de_000191,"重要的是掌握所有元素,并遵循所显示的每一个指示。",1,0
11,269,269,de_000270,试验时间较短或更长。 试验时间较短或更长。  我对考验的重量感兴趣。,1,1
12,196,196,de_000197,样品被完全覆盖了 温度是多少百分比 样品失去了多少,1,1
13,21,21,de_000022,使用多少醋 样品在 30 分钟后与开始时一样干燥 房间温度有多高,1,1
14,82,82,de_000083,哪些材料进行了测试? 酸雨是如何模拟的? 测试阶段持续了多久?,1,1
15,249,249,de_000250,- 样品的形状 / 暴露于酸奶的表面大小 - 酸奶的浓度 - 样品的精确组成,1,2
16,110,110,de_000111,环境温度、酸奶量、蒸量。 水 清洗,1,2
17,17,17,de_000018,清洁的酸奶或酸奶精液 多少酸奶 什么温度,1,2
18,294,294,de_000295,"需要在容器中填充多少醋,以及用蒸水清洗材料多久",1,2
