,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,277,277,zh_010278,(_1) El pH del vinagre (2) La forma del volumen de la muestra y la superficie de contacto del ácido (3) La influencia de factores externos,1,3
1,101,101,zh_010102,"(_1) La madera no se seca fácilmente, se debe medir después de determinar que la superficie de la madera, incluyendo los granos, se seca completamente.(2) el volumen de los cuatro materiales, la superficie de la superficie es decir, el tamaño de la forma es el mejor (3) colocar el mismo ambiente, evitar la alta temperatura para hacer que el vinagre juegue.",1,3
2,182,182,zh_010183,"Un poco de arroz rojo, arroz y madera preciosa, sumergido en la lluvia ácida para obtener un contraste de frutos.",1,0
3,60,60,zh_010061,(_1) El pH del vinagre debe estar cerca del pH de la lluvia ácida (2) el agua destilada debe lavar el vinagre para que se lave por completo (3) la medida de la calidad no está operando de forma errónea,1,0
4,169,169,zh_010170,Tomar la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad de la misma cantidad.,1,0
5,57,57,zh_010058,(_1) El pH del material se ajusta con una solución alcalina (2) no se seca de aire libre Seca artificial,1,0
6,285,285,zh_010286,Si las muestras reaccionan completamente Si los gases externos no influyen en el experimento,1,0
7,249,249,zh_010250,Cuáles son las propiedades físicas de la lluvia ácida,1,0
8,118,118,zh_010119,(_1) Seleccionar diferentes materiales (2) Aumentar la calidad inicial (3) Aumentar el tipo de muestras,1,0
9,63,63,zh_010064,"La corrosión causada por el ácido dejará nuevas sustancias en la superficie de la muestra Si la sustancia producida puede unirse estrechamente con la muestra, entonces el experimento no es correcto.",1,0
10,103,103,zh_010104,Comparación de la calidad del líquido en los contenedores después de la experimentación.,1,0
11,94,94,zh_010095,(_1) Añadir el equivalente de vinagre (2) para ordenarlo (3) pulverizar repetidamente con agua destilada (4) para reemplazar varias pruebas con sustancias de diferentes grados de acidez,1,1
12,96,96,zh_010097,Información adicional (_1) Cada vez que una muestra diferente consume el contenido de vinagre (2) no produce impurezas,1,1
13,212,212,zh_010213,La calidad inicial del control anti-corrosivo de los plásticos es la misma que la del vinagre de su mismo control derramado en el recipiente.,1,1
14,148,148,zh_010149,(_1) cantidad de lluvia ácida (2) grado de corrosión del material (3) tiempo de corrosión por la lluvia ácida,1,1
15,145,145,zh_010146,(_1) si la muestra contiene impurezas (2) si el catalizador es agregado (3) si la concentración del vinagre es la misma cada vez 4 si se mezcla,1,2
16,35,35,zh_010036,(_1) El material del recipiente (2) la cantidad de vinagre derramado en cuatro recipiente (3) si los residuos se han lavado durante el lavado,1,2
17,190,190,zh_010191,(_1) Calidad del agua (2) Volumen de la muestra (3) Temperatura experimental,1,2
18,220,220,zh_010221,(_1) Cuál es la concentración del vinagre (2) La temperatura de los objetos cambia,1,2
