,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,89,89,zh_010090,(_1) pH value of vinegar (2) added content of vinegar (3) contact area,1,3
1,286,286,zh_010287,(_1) State of the sample (2) Temperature at the time of the experiment (3) pH concentration of vinegar,1,3
2,53,53,zh_010054,(_1) acid rain on the surface corrosion of these objects (2) measure the pH value of individual objects,1,0
3,157,157,zh_010158,Initial Quality After Experimental Quality Difference ,1,0
4,186,186,zh_010187,Acid rain has the least impact on wood.,1,0
5,221,221,zh_010222,"(_1) Consider the temperature changes before the test, (2) whether the object has fading, (3) whether it has been formed",1,0
6,283,283,zh_010284,(_1) Each experiment selects a new experimental material (2) observes the color of the solution in the container and measures the quality (3) calculates whether the concentration of the solution changes,1,0
7,163,163,zh_010164,(_1) Put the sample separately with pure water to form a contrast (2) Increase the concentration of vinegar when the sample quality is unchanged (3) Increase the quality of vinegar when the sample quality is unchanged,1,0
8,68,68,zh_010069,(_1) whether the content of vinegar is reduced (2) whether harmful gases are produced when vinegar reacts with the reagent (3) whether there is any danger throughout the experiment,1,0
9,250,250,zh_010251,(_1) measure the quality of four different samples; (2) pour vinegar into four identical containers; (3) place the samples of one of the materials in one container and place the corresponding instructions on the label; and do the same for the other samples;,1,0
10,245,245,zh_010246,Effects of acid rain on different materials,1,0
11,106,106,zh_010107,(_1) Were there any chemical changes in the samples? (2) What is the pH value? (3) What is the difference between vinegar and acid rain in the material?,1,1
12,213,213,zh_010214,Information is also required to include (_1) whether the ambient temperature is constant when processing the sample (2) whether the pH value of vinegar and the pH value of acid rain differ too much (3) whether the change in temperature has an excessive effect on the trial,1,1
13,14,14,zh_010015,(_1) The amount of acid rain (2) The amount of acid rain should be sufficient to allow the amount to fully reflect,1,1
14,184,184,zh_010185,The level of jealousy.,1,1
15,179,179,zh_010180,(_1) re-preparation of 4 different but the same quality samples (2) re-processing of different quality samples after the experiment into samples of the same quality (3) pH value of vinegar (4) area of contact of the sample with vinegar,1,2
16,152,152,zh_010153,(_1) Acid content in vinegar (2) dosage of vinegar (3) initial pH value,1,2
17,130,130,zh_010131,(_1) The ambient temperature should be consistent (2) the exposure to the sunlight should be the same (3) the four materials accepted to drop the same vinegar,1,2
18,204,204,zh_010205,(_1) the extent to which the measured material is submerged (2) the temperature and humidity at the time of measurement,1,2
